5898,"historian of Nantucket, stands accountable. The worthy Obed tells us,"
5899,"that in the early times of the whale fishery, ere ships were"
5900,"regularly launched in pursuit of the game, the people of that island"
5901,"erected lofty spars along the seacoast, to which the look-outs"
5902,"ascended by means of nailed cleats, something as fowls go upstairs in"
5903,a hen-house. A few years ago this same plan was adopted by the Bay
5904,"whalemen of New Zealand, who, upon descrying the game, gave notice to"
5905,the ready-manned boats nigh the beach. But this custom has now become
5906,"obsolete; turn we then to the one proper mast-head, that of a"
5907,whale-ship at sea. The three mast-heads are kept manned from sun-rise
5908,"to sun-set; the seamen taking their regular turns (as at the helm),"
5909,and relieving each other every two hours. In the serene weather of
5910,"the tropics it is exceedingly pleasant the mast-head: nay, to a"
5911,"dreamy meditative man it is delightful. There you stand, a hundred"
5912,"feet above the silent decks, striding along the deep, as if the masts"
5913,"were gigantic stilts, while beneath you and between your legs, as it"
5914,"were, swim the hugest monsters of the sea, even as ships once sailed"
5915,between the boots of the famous Colossus at old Rhodes.  There you
5916,"stand, lost in the infinite series of the sea, with nothing ruffled"
5917,but the waves. The tranced ship indolently rolls; the drowsy trade
5918,"winds blow; everything resolves you into languor. For the most part,"
5919,"in this tropic whaling life, a sublime uneventfulness invests you;"
5920,you hear no news; read no gazettes; extras with startling accounts of
5921,commonplaces never delude you into unnecessary excitements; you hear
5922,of no domestic afflictions; bankrupt securities; fall of stocks; are
5923,never troubled with the thought of what you shall have for dinner-
5924,for all your meals for three years and more are snugly stowed in
5925,"casks, and your bill of fare is immutable."
5926,
5927,"In one of those southern whalesmen, on a long three or four years'"
5928,"voyage, as often happens, the sum of the various hours you spend at"
5929,the mast-head would amount to several entire months. And it is much
5930,to be deplored that the place to which you devote so considerable a
5931,"portion of the whole term of your natural life, should be so sadly"
5932,"destitute of anything approaching to a cosy inhabitiveness, or"
5933,"adapted to breed a comfortable localness of feeling, such as pertains"
5934,"to a bed, a hammock, a hearse, a sentry box, a pulpit, a coach, or"
5935,any other of those small and snug contrivances in which men
5936,temporarily isolate themselves. Your most usual point of perch is the
5937,"head of the t' gallant-mast, where you stand upon two thin parallel"
5938,sticks (almost peculiar to whalemen) called the t' gallant
5939,"crosstrees. Here, tossed about by the sea, the beginner feels about"
5940,"as cosy as he would standing on a bull's horns. To be sure, in cold"
5941,"weather you may carry your house aloft with you, in the shape of a"
5942,watch-coat; but properly speaking the thickest watch-coat is no more
5943,of a house than the unclad body; for as the soul is glued inside of
5944,"its fleshy tabernacle, and cannot freely move about in it, nor even"
5945,"move out of it, without running great risk of perishing (like an"
5946,ignorant pilgrim crossing the snowy Alps in winter); so a watch-coat
5947,"is not so much of a house as it is a mere envelope, or additional"
5948,skin encasing you. You cannot put a shelf or chest of drawers in your
5949,"body, and no more can you make a convenience closet of your"
5950,watch-coat.
5951,
5952,"Concerning all this, it is much to be deplored that the mast-heads of"
5953,a southern whale ship are unprovided with those enviable little tents
5954,"or pulpits, called crow's-nests, in which the look-outs of a"
5955,Greenland whaler are protected from the inclement weather of the
5956,"frozen seas. In the fireside narrative of Captain Sleet, entitled ""A"
5957,"Voyage among the Icebergs, in quest of the Greenland Whale, and"
5958,incidentally for the re-discovery of the Lost Icelandic Colonies of
5959,"Old Greenland;"" in this admirable volume, all standers of mast-heads"
5960,are furnished with a charmingly circumstantial account of the then
5961,"recently invented crow's-nest of the Glacier, which was the name of"
5962,"Captain Sleet's good craft. He called it the Sleet's crow's-nest, in"
5963,"honor of himself; he being the original inventor and patentee, and"
5964,"free from all ridiculous false delicacy, and holding that if we call"
5965,our own children after our own names (we fathers being the original
5966,"inventors and patentees), so likewise should we denominate after"
5967,"ourselves any other apparatus we may beret. In shape, the Sleet's"
5968,crow's-nest is something like a large tierce or pipe; it is open
5969,"above, however, where it is furnished with a movable sidescreen to"
5970,keep to windward of your head in a hard gale. Being fixed on the
5971,"summit of the mast, you ascend into it through a little trap-hatch in"
5972,"the bottom. On the after side, or side next the stern of the ship, is"
5973,"a comfortable seat, with a locker underneath for umbrellas,"
5974,"comforters, and coats. In front is a leather rack, in which to keep"
5975,"your speaking trumpet, pipe, telescope, and other nautical"
5976,conveniences. When Captain Sleet in person stood his mast-head in
5977,"this crow's-nest of his, he tells us that he always had a rifle with"
5978,"him (also fixed in the rack), together with a powder flask and shot,"
5979,"for the purpose of popping off the stray narwhales, or vagrant sea"
5980,unicorns infesting those waters; for you cannot successfully shoot at
5981,"them from the deck owing to the resistance of the water, but to shoot"
5982,"down upon them is a very different thing. Now, it was plainly a labor"
5983,"of love for Captain Sleet to describe, as he does, all the little"
5984,detailed conveniences of his crow's-nest; but though he so enlarges
5985,"upon many of these, and though he treats us to a very scientific"
5986,"account of his experiments in this crow's-nest, with a small compass"
5987,he kept there for the purpose of counteracting the errors resulting
5988,"from what is called the ""local attraction"" of all binnacle magnets;"
5989,an error ascribable to the horizontal vicinity of the iron in the
5990,"ship's planks, and in the Glacier's case, perhaps, to there having"
5991,"been so many broken-down blacksmiths among her crew; I say, that"
5992,"though the Captain is very discreet and scientific here, yet, for all"
5993,"his learned ""binnacle deviations,"" ""azimuth compass observations,"""
5994,"and ""approximate errors,"" he knows very well, Captain Sleet, that he"
5995,"was not so much immersed in those profound magnetic meditations, as"
5996,to fail being attracted occasionally towards that well replenished
5997,"little case-bottle, so nicely tucked in on one side of his crow's"
5998,"nest, within easy reach of his hand. Though, upon the whole, I"
5999,"greatly admire and even love the brave, the honest, and learned"
6000,Captain; yet I take it very ill of him that he should so utterly
6001,"ignore that case-bottle, seeing what a faithful friend and comforter"
6002,"it must have been, while with mittened fingers and hooded head he was"
6003,studying the mathematics aloft there in that bird's nest within three
6004,or four perches of the pole.
6005,
6006,But if we Southern whale-fishers are not so snugly housed aloft as
6007,Captain Sleet and his Greenlandmen were; yet that disadvantage is
6008,greatly counter-balanced by the widely contrasting serenity of those
6009,"seductive seas in which we South fishers mostly float. For one, I"
6010,"used to lounge up the rigging very leisurely, resting in the top to"
6011,"have a chat with Queequeg, or any one else off duty whom I might find"
6012,"there; then ascending a little way further, and throwing a lazy leg"
6013,"over the top-sail yard, take a preliminary view of the watery"
6014,"pastures, and so at last mount to my ultimate destination."
6015,
6016,"Let me make a clean breast of it here, and frankly admit that I kept"
6017,"but sorry guard.  With the problem of the universe revolving in me,"
6018,how could I- being left completely to myself at such a
6019,thought-engendering altitude- how could I but lightly hold my
6020,"obligations to observe all whaleships' standing orders, ""Keep your"
6021,"weather eye open, and sing out every time."""
6022,
6023,"And let me in this place movingly admonish you, ye ship-owners of"
6024,Nantucket! Beware of enlisting in your vigilant fisheries any lad
6025,with lean brow and hollow eye; given to unseasonable meditativeness;
6026,and who offers to ship with the Phaedon instead of Bowditch in his
6027,"head. Beware of such an one, I say: your whales must be seen before"
6028,they can be killed; and this sunken-eyed young Platonist will tow you
6029,"ten wakes round the world, and never make you one pint of sperm the"
6030,"richer. Nor are these monitions at all unneeded. For nowadays, the"
6031,"whale-fishery furnishes an asylum for many romantic, melancholy, and"
6032,"absent-minded young men, disgusted with the corking care of earth,"
6033,and seeking sentiment in tar and blubber. Childe Harold not
6034,unfrequently perches himself upon the mast-head of some luckless
6035,"disappointed whale-ship, and in moody phrase ejaculates:-"
6036,
6037,"           ""Roll on, thou deep and dark blue ocean, roll!"
6038,"       Ten thousand blubber-hunters sweep over thee in vain."""
6039,
6040,Very often do the captains of such ships take those absent-minded
6041,"young philosophers to task, upbraiding them with not feeling"
6042,"sufficient ""interest"" in the voyage; half-hinting that they are so"
6043,"hopelessly lost to all honorable ambition, as that in their secret"
6044,souls they would rather not see whales than otherwise. But all in
6045,vain; those young Platonists have a notion that their vision is
6046,"imperfect; they are short-sighted; what use, then, to strain the"
6047,visual nerve? They have left their opera-glasses at home.
6048,
6049,"""Why, thou monkey,"" said a harpooneer to one of these lads, ""we've"
6050,"been cruising now hard upon three years, and thou hast not raised a"
6051,whale yet. Whales are scarce as hen's teeth whenever thou art up
6052,"here."" Perhaps they were; or perhaps there might have been shoals of"
6053,them in the far horizon; but lulled into such an opium-like
6054,"listlessness of vacant, unconscious reverie is this absent-minded"
6055,"youth by the blending cadence of waves with thoughts, that at last he"
6056,loses his identity; takes the mystic ocean at his feet for the
6057,"visible image of that deep, blue, bottomless soul, pervading mankind"
6058,"and nature; and every strange, half-seen, gliding, beautiful thing"
6059,"that eludes him; every dimly-discovered, uprising fin of some"
6060,"undiscernible form, seems to him the embodiment of those elusive"
6061,thoughts that only people the soul by continually flitting through
6062,"it. In this enchanted mood, thy spirit ebbs away to whence it came;"
6063,becomes diffused through time and space; like Crammer's sprinkled
6064,"Pantheistic ashes, forming at last a part of every shore the round"
6065,globe over.
6066,
6067,"There is no life in thee, now, except that rocking life imparted by a"
6068,"gentle rolling ship; by her, borrowed from the sea; by the sea, from"
6069,"the inscrutable tides of God. But while this sleep, this dream is on"
6070,"ye, move your foot or hand an inch; slip your hold at all; and your"
6071,identity comes back in horror. Over Descartian vortices you
6072,"hover. And perhaps, at midday, in the fairest weather, with one"
6073,half-throttled shriek you drop through that transparent air into the
6074,"summer sea, no more to rise for ever. Heed it well, ye Pantheists!"
6075,
6076,
6077,
6078,
6079,The Quarter-Deck
6080,
6081,
6082,"(Enter Ahab: Then, all)"
6083,
6084,"It was not a great while after the affair of the pipe, that one"
6085,"morning shortly after breakfast, Ahab, as was his wont, ascended the"
6086,cabin-gangway to the deck. There most sea-captains usually walk at
6087,"that hour, as country gentlemen, after the same meal, take a few"
6088,turns in the garden.
6089,
6090,"Soon his steady, ivory stride was heard, as to and fro he paced his"
6091,"old rounds, upon planks so familiar to his tread, that they were all"
6092,"over dented, like geological stones, with the peculiar mark of his"
6093,"walk. Did you fixedly gaze, too, upon that ribbed and dented brow;"
6094,"there also, you would see still stranger foot-prints- the foot-prints"
6095,"of his one unsleeping, ever-pacing thought."
6096,
6097,"But on the occasion in question, those dents looked deeper, even as"
6098,"his nervous step that morning left a deeper mark. And, so full of his"
6099,"thought was Ahab, that at every uniform turn that he made, now at the"
6100,"main-mast and now at the binnacle, you could almost see that thought"
6101,"turn in him as he turned, and pace in him as he paced; so completely"
6102,"possessing him, indeed, that it all but seemed the inward mould of"
6103,every outer movement.
6104,
6105,"""D'ye mark him, Flask?"" whispered Stubb; ""the chick that's in him"
6106,"pecks the shell. 'Twill soon be out."""
6107,
6108,"The hours wore on;- Ahab now shut up within his cabin; anon, pacing"
6109,"the deck, with the same intense bigotry of purpose in his aspect."
6110,
6111,It drew near the close of day. Suddenly he came to a halt by the
6112,"bulwarks, and inserting his bone leg into the auger-hole there, and"
6113,"with one hand grasping a shroud, he ordered Starbuck to send"
6114,everybody aft.
6115,
6116,"""Sir!"" said the mate, astonished at an order seldom or never given on"
6117,ship-board except in some extraordinary case.
6118,
6119,"""Send everybody aft,"" repeated Ahab. ""Mast-heads, there! come down!"""
6120,
6121,"When the entire ship's company were assembled, and with curious and"
6122,"not wholly unapprehensive faces, were eyeing him, for he looked not"
6123,"unlike the weather horizon when a storm is coming up, Ahab, after"
6124,"rapidly glancing over the bulwarks, and then darting his eyes among"
6125,"the crew, started from his standpoint; and as though not a soul were"
6126,nigh him resumed his heavy turns upon the deck. With bent head and
6127,"half-slouched hat he continued to pace, unmindful of the wondering"
6128,"whispering among the men; till Stubb cautiously whispered to Flask,"
6129,that Ahab must have summoned them there for the purpose of witnessing
6130,"a pedestrian feat. But this did not last long. Vehemently pausing, he"
6131,cried:-
6132,
6133,"""What do ye do when ye see a whale, men?"""
6134,
6135,"""Sing out for him!"" was the impulsive rejoinder from a score of"
6136,clubbed voices.
6137,
6138,"""Good!"" cried Ahab, with a wild approval in his tones; observing the"
6139,hearty animation into which his unexpected question had so
6140,magnetically thrown them.
6141,
6142,"""And what do ye next, men?"""
6143,
6144,"""Lower away, and after him!"""
6145,
6146,"""And what tune is it ye pull to, men?"""
6147,
6148,"""A dead whale or a stove boat!"""
6149,
6150,"More and more strangely and fiercely glad and approving, grew the"
6151,countenance of the old man at every shout; while the mariners began
6152,"to gaze curiously at each other, as if marvelling how it was that"
6153,they themselves became so excited at such seemingly purposeless
6154,questions.
6155,
6156,"But, they were all eagerness again, as Ahab, now half-revolving in"
6157,"his pivot-hole, with one hand reaching high up a shroud, and tightly,"
6158,"almost convulsively grasping it, addressed them thus:-"
6159,
6160,"""All ye mast-headers have before now heard me give orders about a"
6161,"white whale.  Look ye! d'ye see this Spanish ounce of gold?""- holding"
6162,"up a broad bright coin to the sun- ""it is a sixteen dollar piece,"
6163,"men. D'ye see it? Mr. Starbuck, hand me yon top-maul."""
6164,
6165,"While the mate was getting the hammer, Ahab, without speaking, was"
6166,"slowly rubbing the gold piece against the skirts of his jacket, as if"
6167,"to heighten its lustre, and without using any words was meanwhile"
6168,"lowly humming to himself, producing a sound so strangely muffled and"
6169,inarticulate that it seemed the mechanical humming of the wheels of
6170,his vitality in him.
6171,
6172,"Receiving the top-maul from Starbuck, he advanced towards the"
6173,"main-mast with the hammer uplifted in one hand, exhibiting the gold"
6174,"with the other, and with a high raised voice exclaiming: ""Whosoever"
6175,of ye raises me a white-headed whale with a wrinkled brow and a
6176,"crooked jaw; whosoever of ye raises me that white-headed whale, with"
6177,"three holes punctured in his starboard fluke- look ye, whosoever of"
6178,"ye raises me that same white whale, he shall have this gold ounce, my"
6179,"boys!"""
6180,
6181,"""Huzza! huzza!"" cried the seamen, as with swinging tarpaulins they"
6182,hailed the act of nailing the gold to the mast.
6183,
6184,"""It's a white whale, I say,"" resumed Ahab, as he threw down the"
6185,"topmaul: ""a white whale. Skin your eyes for him, men; look sharp for"
6186,"white water; if ye see but a bubble, sing out."""
6187,
6188,"All this while Tashtego, Daggoo, and Queequeg had looked on with even"
6189,"more intense interest and surprise than the rest, and at the mention"
6190,of the wrinkled brow and crooked jaw they had started as if each was
6191,separately touched by some specific recollection.
6192,
6193,"""Captain Ahab,"" said Tashtego, ""that white whale must be the same"
6194,"that some call Moby Dick."""
6195,
6196,"""Moby Dick?"" shouted Ahab. ""Do ye know the white whale then, Tash?"""
6197,
6198,"""Does he fan-tail a little curious, sir, before he goes down?"" said"
6199,the Gay-Header deliberately.
6200,
6201,"""And has he a curious spout, too,"" said Daggoo, ""very bushy, even for"
6202,"a parmacetty, and mighty quick, Captain Ahab?"""
6203,
6204,"""And he have one, two, three- oh! good many iron in him hide, too,"
6205,"Captain,"" cried Queequeg disjointedly, ""all twiske-tee be-twisk, like"
6206,"him- him-"" faltering hard for a word, and screwing his hand round and"
6207,"round as though uncorking a bottle- ""like him- him-"""
6208,
6209,"""Corkscrew!"" cried Ahab, ""aye, Queequeg, the harpoons lie all twisted"
6210,"and wrenched in him; aye, Daggoo, his spout is a big one, like a"
6211,"whole shock of wheat, and white as a pile of our Nantucket wool after"
6212,"the great annual sheep-shearing; aye, Tashtego, and he fan-tails like"
6213,"a split jib in a squall. Death and devils! men, it is Moby Dick ye"
6214,"have seen- Moby Dick- Moby Dick!"""
6215,
6216,"""Captain Ahab,"" said Starbuck, who, with Stubb and Flask, had thus"
6217,"far been eyeing his superior with increasing surprise, but at last"
6218,seemed struck with a thought which somewhat explained all the
6219,"wonder. ""Captain Ahab, I have heard of Moby Dick- but it was not Moby"
6220,"Dick that took off thy leg?"""
6221,
6222,"""Who told thee that?"" cried Ahab; then pausing, ""Aye, Starbuck; aye,"
6223,my hearties all round; it was Moby Dick that dismasted me; Moby Dick
6224,"that brought me to this dead stump I stand on now. Aye, aye,"" he"
6225,"shouted with a terrific, loud, animal sob, like that of a"
6226,"heart-stricken moose; ""Aye, aye! it was that accursed white whale"
6227,"that razeed me; made a poor pegging lubber of me for ever and a day!"""
6228,"Then tossing both arms, with measureless imprecations he shouted out:"
6229,"""Aye, aye! and I'll chase him round Good Hope, and round the Horn,"
6230,"and round the Norway Maelstrom, and round perdition's flames before I"
6231,"give him up. And this is what ye have shipped for, men! to chase that"
6232,"white whale on both sides of land, and over all sides of earth, till"
6233,"he spouts black blood and rolls fin out. What say ye, men, will ye"
6234,"splice hands on it, now? I think ye do look brave."""
6235,
6236,"""Aye, aye!"" shouted the harpooneers and seamen, running closer to the"
6237,"excited old man: ""A sharp eye for the white whale; a sharp lance for"
6238,"Moby Dick!"""
6239,
6240,"""God bless ye,"" he seemed to half sob and half shout. ""God bless ye,"
6241,men. Steward! go draw the great measure of grog. But what's this long
6242,"face about, Mr.  Starbuck; wilt thou not chase the white whale! art"
6243,"not game for Moby Dick?"""
6244,
6245,"""I am game for his crooked jaw, and for the jaws of Death too,"
6246,"Captain Ahab, if it fairly comes in the way of the business we"
6247,"follow; but I came here to hunt whales, not my commander's"
6248,vengeance. How many barrels will thy vengeance yield thee even if
6249,"thou gettest it, Captain Ahab? it will not fetch thee much in our"
6250,"Nantucket market."""
6251,
6252,"""Nantucket market! Hoot! But come closer, Starbuck; thou requirest a"
6253,"little lower layer. If money's to be the measurer, man, and the"
6254,"accountants have computed their great counting-house the globe, by"
6255,"girdling it with guineas, one to every three parts of an inch; then,"
6256,"let me tell thee, that my vengeance will fetch a great premium here!"""
6257,
6258,"""He smites his chest,"" whispered Stubb, ""what's that for? methinks it"
6259,"rings most vast, but hollow."""
6260,
6261,"""Vengeance on a dumb brute!"" cried Starbuck, ""that simply smote thee"
6262,"from blindest instinct! Madness! To be enraged with a dumb thing,"
6263,"Captain Ahab, seems blasphemous."""
6264,
6265,"""Hark ye yet again- the little lower layer. All visible objects, man,"
6266,"are but as pasteboard masks. But in each event- in the living act,"
6267,"the undoubted deed- there, some unknown but still reasoning thing"
6268,puts forth the mouldings of its features from behind the unreasoning
6269,"mask. If man will strike, strike though the mask! How can the"
6270,"prisoner reach outside except by thrusting through the wall? To me,"
6271,"the white whale is that wall, shoved near to me. Sometimes I think"
6272,there's naught beyond. But 'tis enough. He tasks me; he heaps me; I
6273,"see in him outrageous strength, with an inscrutable malice sinewing"
6274,it. That inscrutable thing is chiefly what I hate; and be the white
6275,"whale agent, or be the white whale principal, I will wreak that hate"
6276,"upon him. Talk not to me of blasphemy, man; I'd strike the sun if it"
6277,"insulted me. For could the sun do that, then could I do the other;"
6278,"since there is ever a sort of fair play herein, jealousy presiding"
6279,"over all creations. But not my master, man, is even that fair"
6280,play. Who's over me? Truth hath no confines. Take off thine eye! more
6281,"intolerable than fiends' glarings is a doltish stare! So, so; thou"
6282,reddenest and palest; my heat has melted thee to anger-glow. But look
6283,"ye, Starbuck, what is said in heat, that thing unsays itself. There"
6284,are men from whom warm words are small indignity. I meant not to
6285,incense thee. Let it go. Look! see yonder Turkish cheeks of spotted
6286,"tawn- living, breathing pictures painted by the sun. The Pagan"
6287,"leopards- the unrecking and unworshipping things, that live; and"
6288,"seek, and give no reasons for the torrid life they feel! The crew,"
6289,"man, the crew! Are they not one and all with Ahab, in this matter of"
6290,the whale? See Stubb! he laughs! See yonder Chilian! he snorts to
6291,"think of it. Stand up amid the general hurricane, thy one tost"
6292,"sapling cannot, Starbuck! And what is it? Reckon it. 'Tis but to help"
6293,strike a fin; no wondrous feat for Starbuck. What is it more? From
6294,"this one poor hunt, then, the best lance out of all Nantucket, surely"
6295,"he will not hang back, when every foremast-hand has clutched a"
6296,whetstone. Ah! constrainings seize thee; I see! the billow lifts
6297,"thee! Speak, but speak!- Aye, aye! thy silence, then, that voices"
6298,"thee. (Aside) Something shot from my dilated nostrils, he has inhaled"
6299,"it in his lungs. Starbuck now is mine; cannot oppose me now, without"
6300,"rebellion."""
6301,
6302,"""God keep me!- keep us all!"" murmured Starbuck, lowly."
6303,
6304,"But in his joy at the enchanted, tacit acquiescence of the mate, Ahab"
6305,did not hear his foreboding invocation; nor yet the low laugh from
6306,the hold; nor yet the presaging vibrations of the winds in the
6307,"cordage; nor yet the hollow flap of the sails against the masts, as"
6308,for a moment their hearts sank in. For again Starbuck's downcast eyes
6309,lighted up with the stubbornness of life; the subterranean laugh died
6310,away; the winds blew on; the sails filled out; the ship heaved and
6311,"rolled as before. Ah, ye admonitions and warnings!  why stay ye not"
6312,"when ye come? But rather are ye predictions than warnings, ye"
6313,"shadows! Yet not so much predictions from without, as verifications"
6314,of the fore-going things within.  For with little external to
6315,"constrain us, the innermost necessities in our being, these still"
6316,drive us on.
6317,
6318,"""The measure! the measure!"" cried Ahab."
6319,
6320,"Receiving the brimming pewter, and turning to the harpooneers, he"
6321,ordered them to produce their weapons. Then ranging them before him
6322,"near the capstan, with their harpoons in their hands, while his three"
6323,"mates stood at his side with their lances, and the rest of the ship's"
6324,company formed a circle round the group; he stood for an instant
6325,searchingly eyeing every man of his crew. But those wild eyes met
6326,"his, as the bloodshot eves of the prairie wolves meet the eye of"
6327,"their leader, ere he rushes on at their head in the trail of the"
6328,"bison; but, alas! only to fall into the hidden snare of the Indian."
6329,
6330,"""Drink and pass!"" he cried, handing the heavy charged flagon to the"
6331,"nearest seaman. ""The crew alone now drink. Round with it, round!"
6332,"Short draughts- long swallows, men; 'tis hot as Satan's hoof. So, so;"
6333,it goes round excellently. It spiralizes in ye; forks out at the
6334,"serpent-snapping eye. Well done; almost drained. That way it went,"
6335,"this way it comes. Hand it me- here's a hollow! Men, ye seem the"
6336,"years; so brimming life is gulped and gone. Steward, refill!"
6337,
6338,"""Attend now, my braves. I have mustered ye all round this capstan;"
6339,"and ye mates, flank me with your lances; and ye harpooneers, stand"
6340,"there with your irons; and ye, stout mariners, ring me in, that I may"
6341,in some sort revive a noble custom of my fishermen fathers before
6342,"me. O men, you will yet see that- Ha! boy, come back? bad pennies"
6343,"come not sooner. Hand it me. Why, now, this pewter had run brimming"
6344,"again, wert not thou St. Vitus' imp- away, thou ague!"
6345,
6346,"""Advance, ye mates! Cross your lances full before me. Well done! Let"
6347,"me touch the axis."" So saying, with extended arm, he grasped the"
6348,"three level, radiating lances at their crossed centre; while so"
6349,"doing, suddenly and nervously twitched them; meanwhile glancing"
6350,intently from Starbuck to Stubb; from Stubb to Flask. It seemed as
6351,"though, by some nameless, interior volition, he would fain have"
6352,shocked into them the same fiery emotion accumulated within the
6353,Leyden jar of his own magnetic life. The three mates quailed before
6354,"his strong, sustained, and mystic aspect. Stubb and Flask looked"
6355,sideways from him; the honest eye of Starbuck fell downright.
6356,
6357,"""In vain!"" cried Ahab; ""but, maybe, 'tis well. For did ye three but"
6358,"once take the full-forced shock, then mine own electric thing, that"
6359,"had perhaps expired from out me. Perchance, too, it would have"
6360,"dropped ye dead. Perchance ye need it not. Down lances! And now, ye"
6361,"mates, I do appoint ye three cupbearers to my three pagan kinsmen"
6362,"there- yon three most honorable gentlemen and noblemen, my valiant"
6363,"harpooneers. Disdain the task? What, when the great Pope washes the"
6364,"feet of beggars, using his tiara for ewer?  Oh, my sweet cardinals!"
6365,"your own condescension, that shall bend ye to it. I do not order ye;"
6366,"ye will it. Cut your seizings and draw the poles, ye harpooneers!"""
6367,
6368,"Silently obeying the order, the three harpooneers now stood with the"
6369,"detached iron part of their harpoons, some three feet long, held,"
6370,"barbs up, before him."
6371,
6372,"""Stab me not with that keen steel! Cant them; cant them over! know ye"
6373,"not the goblet end? Turn up the socket! So, so; now, ye cup-bearers,"
6374,"advance. The irons! take them; hold them while I fill!"" Forthwith,"
6375,"slowly going from one officer to the other, he brimmed the harpoon"
6376,sockets with the fiery waters from the pewter.
6377,
6378,"""Now, three to three, ye stand. Commend the murderous chalices!"
6379,"Bestow them, ye who are now made parties to this indissoluble"
6380,league. Ha! Starbuck! but the deed is done!  Yon ratifying sun now
6381,"waits to sit upon it. Drink, ye harpooneers! drink and swear, ye men"
6382,that man the deathful whaleboat's bow- Death to Moby Dick! God hunt
6383,"us all, if we do not hunt Moby Dick to his death!"" The long, barbed"
6384,steel goblets were lifted; and to cries and maledictions against the
6385,"white whale, the spirits were simultaneously quaffed down with a"
6386,"hiss. Starbuck paled, and turned, and shivered. Once more, and"
6387,"finally, the replenished pewter went the rounds among the frantic"
6388,"crew; when, waving his free hand to them, they all dispersed; and"
6389,Ahab retired within his cabin.
6390,
6391,
6392,
6393,
6394,Sunset
6395,
6396,
6397,"The cabin; by the stern windows; Ahab sitting alone, and gazing out."
6398,
6399,"I leave a white and turbid wake; pale waters, paler cheeks, where'er"
6400,I sail. The envious billows sidelong swell to whelm my track; let
6401,them; but first I pass.
6402,
6403,"Yonder, by ever-brimming goblet's rim, the warm waves blush like"
6404,wine. The gold brow plumbs the blue. The diver sun- slow dived from
6405,noon- goes down; my soul mounts up! she wearies with her endless
6406,"hill. Is, then, the crown too heavy that I wear? this Iron Crown of"
6407,"Lombardy. Yet is it bright with many a gem; I the wearer, see not its"
6408,"far flashings; but darkly feel that I wear that, that dazzlingly"
6409,"confounds. 'Tis iron- that I know- not gold. 'Tis split, too- that I"
6410,"feel; the jagged edge galls me so, my brain seems to beat against the"
6411,"solid metal; aye, steel skull, mine; the sort that needs no helmet in"
6412,the most brain-battering fight!
6413,
6414,"Dry heat upon my brow? Oh! time was, when as the sunrise nobly"
6415,"spurred me, so the sunset soothed. No more. This lovely light, it"
6416,"lights not me; all loveliness is anguish to me, since I can ne'er"
6417,"enjoy. Gifted with the high perception, I lack the low, enjoying"
6418,"power; damned, most subtly and most malignantly! damned in the midst"
6419,"of Paradise! Good night-good night! (waving his hand, he moves from"
6420,the window.)
6421,
6422,"'Twas not so hard a task. I thought to find one stubborn, at the"
6423,"least; but my one cogged circle fits into all their various wheels,"
6424,"and they revolve. Or, if you will, like so many ant-hills of powder,"
6425,"they all stand before me; and I their match. Oh, hard! that to fire"
6426,"others, the match itself must needs be wasting! What I've dared, I've"
6427,"willed; and what I've willed, I'll do! They think me mad- Starbuck"
6428,"does; but I'm demoniac, I am madness maddened! That wild madness"
6429,that's only calm to comprehend itself! The prophecy was that I should
6430,be dismembered; and- Aye! I lost this leg. I now prophesy that I will
6431,"dismember my dismemberer. Now, then, be the prophet and the fulfiller"
6432,"one. That's more than ye, ye great gods, ever were. I laugh and hoot"
6433,"at ye, ye cricket-players, ye pugilists, ye deaf Burkes and blinded"
6434,Bendigoes! I will not say as schoolboys do to bullies- Take some one
6435,"of your own size; don't pommel me! No, ye've knocked me down, and I"
6436,am up again; but ye have run and hidden. Come forth from behind your
6437,"cotton bags! I have no long gun to reach ye. Come, Ahab's compliments"
6438,to ye; come and see if ye can swerve me.  Swerve me? ye cannot swerve
6439,"me, else ye swerve yourselves! man has ye there. Swerve me?  The path"
6440,"to my fixed purpose is laid with iron rails, whereon my soul is"
6441,"grooved to run.  Over unsounded gorges, through the rifled hearts of"
6442,"mountains, under torrents' beds, unerringly I rush! Naught's an"
6443,"obstacle, naught's an angle to the iron way!"
6444,
6445,
6446,
6447,
6448,Dusk
6449,
6450,
6451,By the Mainmast; Starbuck leaning against it.
6452,
6453,My soul is more than matched; she's over-manned; and by a madman!
6454,"Insufferable sting, that sanity should ground arms on such a field!"
6455,"But he drilled deep down, and blasted all my reason out of me! I"
6456,think I see his impious end; but feel that I must help him to it.
6457,"Will I, nill I, the ineffable thing has tied me to him; tows me with"
6458,"a cable I have no knife to cut. Horrible old man! Who's over him, he"
6459,"cries;- aye, he would be a democrat to all above; look, how he lords"
6460,"it over all below! Oh! I plainly see my miserable office,- to obey,"
6461,"rebelling; and worse yet, to hate with touch of pity! For in his eyes"
6462,"I read some lurid woe would shrivel me up, had I it. Yet is there"
6463,hope. Time and tide flow wide. The hated whale has the round watery
6464,"world to swim in, as the small gold-fish has its glassy globe. His"
6465,"heaven-insulting purpose, God may wedge aside. I would up heart, were"
6466,it not like lead. But my whole clock's run down; my heart the
6467,"all-controlling weight, I have no key to lift again."
6468,
6469,[A burst of revelry from the forecastle.]
6470,
6471,"Oh, God! to sail with such a heathen crew that have small touch of"
6472,human mothers in them! Whelped somewhere by the sharkish sea. The
6473,white whale is their demigorgon. Hark!  the infernal orgies! that
